chrom	window_start	population	Hbar	n_blocks	mean_distinct_hap	mean_n_hap	cMperMb
chr1	94000000	SAS	0.000464	1	367.0	400	0.8765
chr1	95000000	AFR	0.003653	2	264.5	400	0.7784
chr1	95000000	AMR	0.012281	2	209.0	400	0.7784
chr1	95000000	EAS	0.004975	2	263.5	400	0.7784
chr1	95000000	EUR	0.008615	2	207.5	400	0.7784
chr1	95000000	SAS	0.007206	2	229.0	400	0.7784
chr1	96000000	AFR	0.001830	1	322.0	400	0.5358
chr1	96000000	AMR	0.005313	1	240.0	400	0.5358
chr1	96000000	EAS	0.003822	1	260.0	400	0.5358
chr1	96000000	EUR	0.004875	1	267.0	400	0.5358
chr1	96000000	SAS	0.007719	1	224.0	400	0.5358
chr1	97000000	AFR	0.009962	1	219.0	400	0.7209
chr1	97000000	AMR	0.014649	1	202.0	400	0.7209
chr1	97000000	EAS	0.017168	1	153.0	400	0.7209
chr1	97000000	EUR	0.011479	1	189.0	400	0.7209
chr1	97000000	SAS	0.005539	1	224.0	400	0.7209
chr1	98000000	AFR	0.002957	2	294.5	400	0.8807
chr1	98000000	AMR	0.015370	2	188.0	400	0.8807
chr1	98000000	EAS	0.016034	2	190.5	400	0.8807
chr1	98000000	EUR	0.011566	2	210.5	400	0.8807
chr1	98000000	SAS	0.008972	2	206.5	400	0.8807
chr1	99000000	AFR	0.011378	2	213.5	400	0.9047
chr1	99000000	AMR	0.035752	2	161.0	400	0.9047
chr1	99000000	EAS	0.024430	2	193.0	400	0.9047
chr1	99000000	EUR	0.052657	2	152.5	400	0.9047
chr1	99000000	SAS	0.026197	2	206.5	400	0.9047
chr1	100000000	AFR	0.019142	2	191.5	400	1.1348
chr1	100000000	AMR	0.029467	2	128.0	400	1.1348
chr1	100000000	EAS	0.031541	2	114.0	400	1.1348
chr1	100000000	EUR	0.060670	2	93.5	400	1.1348
chr1	100000000	SAS	0.033891	2	120.5	400	1.1348
chr1	101000000	AFR	0.001560	2	320.0	400	0.9540
chr1	101000000	AMR	0.003678	2	287.0	400	0.9540
chr1	101000000	EAS	0.001222	2	338.0	400	0.9540
chr1	101000000	EUR	0.003033	2	297.0	400	0.9540
chr1	101000000	SAS	0.001560	2	320.0	400	0.9540
chr1	102000000	AFR	0.005808	2	230.0	400	0.7850
chr1	102000000	AMR	0.027531	2	150.5	400	0.7850
chr1	102000000	EAS	0.054267	2	115.0	400	0.7850
chr1	102000000	EUR	0.018678	2	165.0	400	0.7850
chr1	102000000	SAS	0.044054	2	130.0	400	0.7850
chr1	103000000	AFR	0.002168	1	303.0	400	0.4323
chr1	103000000	AMR	0.002732	1	310.0	400	0.4323
chr1	103000000	EAS	0.000902	1	349.0	400	0.4323
chr1	103000000	EUR	0.001817	1	313.0	400	0.4323
chr1	103000000	SAS	0.001153	1	329.0	400	0.4323
chr1	104000000	AFR	0.002068	1	321.0	400	0.5275
chr1	104000000	AMR	0.008383	1	220.0	400	0.5275
chr1	104000000	EAS	0.003684	1	284.0	400	0.5275
chr1	104000000	EUR	0.016704	1	179.0	400	0.5275
chr1	104000000	SAS	0.003797	1	269.0	400	0.5275
chr1	105000000	AFR	0.004110	1	261.0	400	0.6605
chr1	105000000	AMR	0.010000	1	211.0	400	0.6605
chr1	105000000	EAS	0.016805	1	197.0	400	0.6605
chr1	105000000	EUR	0.021629	1	167.0	400	0.6605
chr1	105000000	SAS	0.007381	1	223.0	400	0.6605
chr1	106000000	AFR	0.008672	2	209.5	400	1.0358
chr1	106000000	AMR	0.021654	2	180.0	400	1.0358
chr1	106000000	EAS	0.018872	2	159.5	400	1.0358
chr1	106000000	EUR	0.012262	2	166.0	400	1.0358
chr1	106000000	SAS	0.008346	2	212.5	400	1.0358
chr1	107000000	AFR	0.003966	2	274.5	400	1.0220
chr1	107000000	AMR	0.004192	2	271.5	400	1.0220
chr1	107000000	EAS	0.003177	2	295.5	400	1.0220
chr1	107000000	EUR	0.003120	2	279.5	400	1.0220
chr1	107000000	SAS	0.001472	2	318.5	400	1.0220
chr1	108000000	AFR	0.015067	3	216.0	400	1.3680
chr1	108000000	AMR	0.039144	3	145.7	400	1.3680
chr1	108000000	EAS	0.039967	3	133.3	400	1.3680
chr1	108000000	EUR	0.037632	3	111.3	400	1.3680
chr1	108000000	SAS	0.018914	3	169.0	400	1.3680
chr1	109000000	AFR	0.004912	3	275.7	400	1.3138
chr1	109000000	AMR	0.015129	3	228.3	400	1.3138
chr1	109000000	EAS	0.014937	3	267.3	400	1.3138
chr1	109000000	EUR	0.020522	3	246.3	400	1.3138
chr1	109000000	SAS	0.006850	3	279.3	400	1.3138
chr1	110000000	AFR	0.006019	3	237.0	400	1.6321
chr1	110000000	AMR	0.014875	3	194.3	400	1.6321
chr1	110000000	EAS	0.011972	3	202.3	400	1.6321
chr1	110000000	EUR	0.013722	3	182.7	400	1.6321
chr1	110000000	SAS	0.007460	3	213.3	400	1.6321
chr1	111000000	AFR	0.003296	3	283.7	400	1.3676
chr1	111000000	AMR	0.011775	3	245.3	400	1.3676
chr1	111000000	EAS	0.003981	3	263.0	400	1.3676
chr1	111000000	EUR	0.002962	3	280.7	400	1.3676
chr1	111000000	SAS	0.002970	3	285.7	400	1.3676
chr1	112000000	AFR	0.007406	2	235.5	400	1.0636
chr1	112000000	AMR	0.014499	2	188.0	400	1.0636
chr1	112000000	EAS	0.013139	2	190.5	400	1.0636
chr1	112000000	EUR	0.003409	2	265.0	400	1.0636
chr1	112000000	SAS	0.006216	2	236.5	400	1.0636
chr1	113000000	AFR	0.040457	2	215.5	400	0.9994
chr1	113000000	AMR	0.047588	2	211.0	400	0.9994
chr1	113000000	EAS	0.064417	2	222.5	400	0.9994
chr1	113000000	EUR	0.032387	2	195.0	400	0.9994
chr1	113000000	SAS	0.041447	2	216.5	400	0.9994
chr1	114000000	AFR	0.025520	2	151.0	400	1.0742
chr1	114000000	AMR	0.059060	2	109.0	400	1.0742
chr1	114000000	EAS	0.100777	2	74.5	400	1.0742
chr1	114000000	EUR	0.042456	2	83.5	400	1.0742
chr1	114000000	SAS	0.060376	2	94.0	400	1.0742
chr1	115000000	AFR	0.005934	2	235.0	400	1.2948
chr1	115000000	AMR	0.010520	2	205.5	400	1.2948
chr1	115000000	EAS	0.006942	2	240.0	400	1.2948
chr1	115000000	EUR	0.020094	2	215.0	400	1.2948
chr1	115000000	SAS	0.008208	2	238.5	400	1.2948
chr1	116000000	AFR	0.002448	3	303.0	400	1.1560
chr1	116000000	AMR	0.016587	3	217.0	400	1.1560
chr1	116000000	EAS	0.014666	3	230.7	400	1.1560
chr1	116000000	EUR	0.012536	3	226.7	400	1.1560
chr1	116000000	SAS	0.009419	3	265.7	400	1.1560
chr1	117000000	AFR	0.005006	2	235.0	400	0.9113
chr1	117000000	AMR	0.012124	2	186.5	400	0.9113
chr1	117000000	EAS	0.007782	2	209.5	400	0.9113
chr1	117000000	EUR	0.013904	2	169.5	400	0.9113
chr1	117000000	SAS	0.006491	2	226.5	400	0.9113
chr1	118000000	AFR	0.004135	1	257.0	400	0.7552
chr1	118000000	AMR	0.027055	1	154.0	400	0.7552
chr1	118000000	EAS	0.008496	1	212.0	400	0.7552
chr1	118000000	EUR	0.027155	1	137.0	400	0.7552
chr1	118000000	SAS	0.006629	1	233.0	400	0.7552
chr1	119000000	AFR	0.001053	1	349.0	400	0.5177
chr1	119000000	AMR	0.001566	1	329.0	400	0.5177
chr1	119000000	EAS	0.002155	1	321.0	400	0.5177
chr1	119000000	EUR	0.001742	1	324.0	400	0.5177
chr1	119000000	SAS	0.000564	1	365.0	400	0.5177
chr1	120000000	AFR	0.002231	1	331.0	400	0.3923
chr1	120000000	AMR	0.003033	1	316.0	400	0.3923
chr1	120000000	EAS	0.005815	1	312.0	400	0.3923
chr1	120000000	EUR	0.001165	1	347.0	400	0.3923
chr1	120000000	SAS	0.002682	1	318.0	400	0.3923
chr1	144000000	AFR	0.003170	1	305.0	400	0.1169
chr1	144000000	AMR	0.004449	1	302.0	400	0.1169
chr1	144000000	EAS	0.005201	1	281.0	400	0.1169
chr1	144000000	EUR	0.003584	1	294.0	400	0.1169
chr1	144000000	SAS	0.005388	1	265.0	400	0.1169
chr1	146000000	AFR	0.000338	1	378.0	400	0.4111
chr1	146000000	AMR	0.002857	1	300.0	400	0.4111
chr1	146000000	EAS	0.001917	1	319.0	400	0.4111
chr1	146000000	EUR	0.001742	1	329.0	400	0.4111
chr1	146000000	SAS	0.001566	1	321.0	400	0.4111
chr1	147000000	AFR	0.002607	1	305.0	400	0.3488
chr1	147000000	AMR	0.002769	1	311.0	400	0.3488
chr1	147000000	EAS	0.000752	1	354.0	400	0.3488
chr1	147000000	EUR	0.001341	1	325.0	400	0.3488
chr1	147000000	SAS	0.002143	1	335.0	400	0.3488
chr1	148000000	AFR	0.001842	1	322.0	400	0.4993
chr1	148000000	AMR	0.019424	1	185.0	400	0.4993
chr1	148000000	EAS	0.005201	1	278.0	400	0.4993
chr1	148000000	EUR	0.017820	1	163.0	400	0.4993
chr1	148000000	SAS	0.019073	1	193.0	400	0.4993
chr1	149000000	AFR	0.011867	1	197.0	400	0.5143
chr1	149000000	AMR	0.016090	1	191.0	400	0.5143
chr1	149000000	EAS	0.014236	1	169.0	400	0.5143
chr1	149000000	EUR	0.046541	1	144.0	400	0.5143
chr1	149000000	SAS	0.010313	1	212.0	400	0.5143
chr1	150000000	AFR	0.017456	1	143.0	400	0.7568
chr1	150000000	AMR	0.054110	1	95.0	400	0.7568
chr1	150000000	EAS	0.065927	1	87.0	400	0.7568
chr1	150000000	EUR	0.063684	1	73.0	400	0.7568
chr1	150000000	SAS	0.040639	1	118.0	400	0.7568
chr1	151000000	AFR	0.005890	2	234.5	400	0.5559
chr1	151000000	AMR	0.013202	2	201.0	400	0.5559
chr1	151000000	EAS	0.012306	2	234.5	400	0.5559
chr1	151000000	EUR	0.031830	2	162.0	400	0.5559
chr1	151000000	SAS	0.019662	2	213.0	400	0.5559
chr1	152000000	AFR	0.005576	1	234.0	400	0.8171
chr1	152000000	AMR	0.022694	1	161.0	400	0.8171
chr1	152000000	EAS	0.026128	1	162.0	400	0.8171
chr1	152000000	EUR	0.044185	1	122.0	400	0.8171
chr1	152000000	SAS	0.034837	1	149.0	400	0.8171
chr1	153000000	AFR	0.013302	2	229.0	400	1.0237
chr1	153000000	AMR	0.033076	2	169.5	400	1.0237
chr1	153000000	EAS	0.018484	2	188.0	400	1.0237
chr1	153000000	EUR	0.026209	2	156.0	400	1.0237
chr1	153000000	SAS	0.029919	2	182.0	400	1.0237
chr1	154000000	AFR	0.004117	2	303.0	400	0.9132
chr1	154000000	AMR	0.027268	2	213.5	400	0.9132
chr1	154000000	EAS	0.014467	2	196.5	400	0.9132
chr1	154000000	EUR	0.006566	2	250.5	400	0.9132
chr1	154000000	SAS	0.007951	2	265.0	400	0.9132
chr1	155000000	AFR	0.039837	2	113.5	400	1.1064
chr1	155000000	AMR	0.089204	2	84.0	400	1.1064
chr1	155000000	EAS	0.224605	2	71.0	400	1.1064
chr1	155000000	EUR	0.128377	2	69.0	400	1.1064
chr1	155000000	SAS	0.130476	2	82.0	400	1.1064
chr1	156000000	AFR	0.002030	2	304.5	400	1.0306
chr1	156000000	AMR	0.005902	2	247.0	400	1.0306
chr1	156000000	EAS	0.009117	2	238.5	400	1.0306
chr1	156000000	EUR	0.005363	2	243.5	400	1.0306
chr1	156000000	SAS	0.007657	2	245.0	400	1.0306
chr1	157000000	AFR	0.007256	3	235.0	400	1.4716
chr1	157000000	AMR	0.009896	3	233.3	400	1.4716
chr1	157000000	EAS	0.011220	3	209.0	400	1.4716
chr1	157000000	EUR	0.010326	3	216.3	400	1.4716
chr1	157000000	SAS	0.006082	3	246.0	400	1.4716
chr1	158000000	AFR	0.008045	3	240.7	400	1.4864
chr1	158000000	AMR	0.025000	3	164.0	400	1.4864
chr1	158000000	EAS	0.029783	3	161.3	400	1.4864
chr1	158000000	EUR	0.034983	3	140.0	400	1.4864
chr1	158000000	SAS	0.027327	3	147.3	400	1.4864
chr1	159000000	AFR	0.012071	4	240.0	400	1.8205
chr1	159000000	AMR	0.021664	4	201.0	400	1.8205
chr1	159000000	EAS	0.033744	4	200.2	400	1.8205
chr1	159000000	EUR	0.034032	4	200.0	400	1.8205
chr1	159000000	SAS	0.015984	4	214.2	400	1.8205
chr1	160000000	AFR	0.006504	3	237.0	400	1.5960
chr1	160000000	AMR	0.028429	3	163.0	400	1.5960
chr1	160000000	EAS	0.020459	3	203.3	400	1.5960
chr1	160000000	EUR	0.024081	3	174.3	400	1.5960
chr1	160000000	SAS	0.014749	3	198.0	400	1.5960
chr1	161000000	AFR	0.009983	3	214.3	400	1.5855
chr1	161000000	AMR	0.020815	3	168.3	400	1.5855
chr1	161000000	EAS	0.008463	3	212.0	400	1.5855
chr1	161000000	EUR	0.038062	3	148.3	400	1.5855
chr1	161000000	SAS	0.012937	3	208.3	400	1.5855
chr1	162000000	AFR	0.004273	3	267.3	400	1.4949
chr1	162000000	AMR	0.005355	3	239.0	400	1.4949
chr1	162000000	EAS	0.010660	3	210.7	400	1.4949
chr1	162000000	EUR	0.008680	3	207.7	400	1.4949
chr1	162000000	SAS	0.005146	3	251.0	400	1.4949
chr1	163000000	AFR	0.011529	4	207.5	400	1.8424
chr1	163000000	AMR	0.019211	4	159.2	400	1.8424
chr1	163000000	EAS	0.056933	4	123.8	400	1.8424
chr1	163000000	EUR	0.035266	4	128.2	400	1.8424
chr1	163000000	SAS	0.024486	4	134.5	400	1.8424
chr1	164000000	AFR	0.007456	4	263.5	400	1.8716
chr1	164000000	AMR	0.026776	4	196.0	400	1.8716
chr1	164000000	EAS	0.022187	4	213.2	400	1.8716
chr1	164000000	EUR	0.023399	4	210.8	400	1.8716
chr1	164000000	SAS	0.015761	4	245.8	400	1.8716
chr1	165000000	AFR	0.007932	3	247.7	400	1.5142
chr1	165000000	AMR	0.009745	3	232.0	400	1.5142
chr1	165000000	EAS	0.012987	3	210.0	400	1.5142
chr1	165000000	EUR	0.012143	3	200.7	400	1.5142
chr1	165000000	SAS	0.008655	3	239.3	400	1.5142
chr1	166000000	AFR	0.009043	3	216.0	400	1.7178
chr1	166000000	AMR	0.068789	3	123.0	400	1.7178
chr1	166000000	EAS	0.029035	3	153.7	400	1.7178
chr1	166000000	EUR	0.024783	3	154.7	400	1.7178
chr1	166000000	SAS	0.028601	3	151.7	400	1.7178
chr1	167000000	AFR	0.003471	3	277.0	400	1.6859
chr1	167000000	AMR	0.030071	3	220.3	400	1.6859
chr1	167000000	EAS	0.024231	3	222.3	400	1.6859
chr1	167000000	EUR	0.006959	3	247.7	400	1.6859
chr1	167000000	SAS	0.012540	3	234.7	400	1.6859
chr1	168000000	AFR	0.003503	4	289.0	400	1.7952
chr1	168000000	AMR	0.009167	4	238.0	400	1.7952
chr1	168000000	EAS	0.011980	4	233.0	400	1.7952
chr1	168000000	EUR	0.012851	4	219.2	400	1.7952
chr1	168000000	SAS	0.007108	4	259.2	400	1.7952
chr1	169000000	AFR	0.013678	2	148.5	400	1.1347
chr1	169000000	AMR	0.044724	2	96.5	400	1.1347
chr1	169000000	EAS	0.100946	2	80.0	400	1.1347
chr1	169000000	EUR	0.048102	2	93.5	400	1.1347
chr1	169000000	SAS	0.030539	2	111.5	400	1.1347
chr1	170000000	AFR	0.003302	2	280.0	400	0.9155
chr1	170000000	AMR	0.010063	2	206.0	400	0.9155
chr1	170000000	EAS	0.011278	2	209.0	400	0.9155
chr1	170000000	EUR	0.012556	2	188.5	400	0.9155
chr1	170000000	SAS	0.007494	2	238.0	400	0.9155
chr1	171000000	AFR	0.003891	2	284.5	400	0.7995
chr1	171000000	AMR	0.009267	2	221.5	400	0.7995
chr1	171000000	EAS	0.004254	2	269.0	400	0.7995
chr1	171000000	EUR	0.010169	2	212.0	400	0.7995
chr1	171000000	SAS	0.005006	2	248.5	400	0.7995
chr1	172000000	AFR	0.001892	1	312.0	400	0.7939
chr1	172000000	AMR	0.007669	1	266.0	400	0.7939
chr1	172000000	EAS	0.019098	1	220.0	400	0.7939
chr1	172000000	EUR	0.001905	1	308.0	400	0.7939
chr1	172000000	SAS	0.002218	1	303.0	400	0.7939
chr1	173000000	AFR	0.008246	1	214.0	400	0.4620
chr1	173000000	AMR	0.018434	1	206.0	400	0.4620
chr1	173000000	EAS	0.027619	1	145.0	400	0.4620
chr1	173000000	EUR	0.018446	1	150.0	400	0.4620
chr1	173000000	SAS	0.014762	1	179.0	400	0.4620
chr1	174000000	AFR	0.035501	2	194.0	400	0.7593
chr1	174000000	AMR	0.070000	2	137.0	400	0.7593
chr1	174000000	EAS	0.128158	2	173.5	400	0.7593
chr1	174000000	EUR	0.160207	2	163.0	400	0.7593
chr1	174000000	SAS	0.102068	2	171.0	400	0.7593
chr1	175000000	AFR	0.000789	1	351.0	400	0.7625
chr1	175000000	AMR	0.005890	1	277.0	400	0.7625
chr1	175000000	EAS	0.004060	1	280.0	400	0.7625
chr1	175000000	EUR	0.001905	1	316.0	400	0.7625
chr1	175000000	SAS	0.001090	1	344.0	400	0.7625
chr1	176000000	AFR	0.023801	3	215.7	400	1.0947
chr1	176000000	AMR	0.063814	3	139.0	400	1.0947
chr1	176000000	EAS	0.149286	3	111.7	400	1.0947
chr1	176000000	EUR	0.058605	3	117.3	400	1.0947
chr1	176000000	SAS	0.032251	3	149.0	400	1.0947
chr1	177000000	AFR	0.002055	1	303.0	400	0.7667
chr1	177000000	AMR	0.002907	1	284.0	400	0.7667
chr1	177000000	EAS	0.001216	1	332.0	400	0.7667
chr1	177000000	EUR	0.003596	1	271.0	400	0.7667
chr1	177000000	SAS	0.000815	1	346.0	400	0.7667
chr1	178000000	AFR	0.002895	1	280.0	400	0.6989
chr1	178000000	AMR	0.006754	1	248.0	400	0.6989
chr1	178000000	EAS	0.019825	1	184.0	400	0.6989
chr1	178000000	EUR	0.005301	1	233.0	400	0.6989
chr1	178000000	SAS	0.005263	1	259.0	400	0.6989
chr1	179000000	AFR	0.004129	2	257.0	400	0.6493
chr1	179000000	AMR	0.031667	2	142.0	400	0.6493
chr1	179000000	EAS	0.027431	2	163.5	400	0.6493
chr1	179000000	EUR	0.021629	2	171.5	400	0.6493
chr1	179000000	SAS	0.024693	2	166.0	400	0.6493
chr1	180000000	AFR	0.009687	2	262.0	400	0.8740
chr1	180000000	AMR	0.005244	2	257.0	400	0.8740
chr1	180000000	EAS	0.010482	2	218.0	400	0.8740
chr1	180000000	EUR	0.007857	2	237.0	400	0.8740
chr1	180000000	SAS	0.013503	2	218.5	400	0.8740
chr1	181000000	AFR	0.007199	2	263.0	400	1.0888
chr1	181000000	AMR	0.006974	2	246.5	400	1.0888
chr1	181000000	EAS	0.008358	2	231.5	400	1.0888
chr1	181000000	EUR	0.009524	2	211.5	400	1.0888
chr1	181000000	SAS	0.006447	2	227.5	400	1.0888
chr1	182000000	AFR	0.006297	2	247.0	400	1.1321
chr1	182000000	AMR	0.024129	2	196.0	400	1.1321
chr1	182000000	EAS	0.022713	2	187.5	400	1.1321
chr1	182000000	EUR	0.032813	2	174.0	400	1.1321
chr1	182000000	SAS	0.023603	2	174.5	400	1.1321
chr1	183000000	AFR	0.004198	2	279.0	400	0.9162
chr1	183000000	AMR	0.008183	2	229.5	400	0.9162
chr1	183000000	EAS	0.017807	2	200.5	400	0.9162
chr1	183000000	EUR	0.009480	2	219.5	400	0.9162
chr1	183000000	SAS	0.015138	2	224.0	400	0.9162
chr1	184000000	AFR	0.004762	1	259.0	400	0.8027
chr1	184000000	AMR	0.006441	1	249.0	400	0.8027
chr1	184000000	EAS	0.009875	1	225.0	400	0.8027
chr1	184000000	EUR	0.009574	1	225.0	400	0.8027
chr1	184000000	SAS	0.004799	1	261.0	400	0.8027
chr1	185000000	AFR	0.004630	2	278.5	400	0.6761
chr1	185000000	AMR	0.011930	2	198.0	400	0.6761
chr1	185000000	EAS	0.018571	2	192.5	400	0.6761
chr1	185000000	EUR	0.007801	2	226.0	400	0.6761
chr1	185000000	SAS	0.007682	2	245.5	400	0.6761
chr1	186000000	AFR	0.007632	1	231.0	400	0.7141
chr1	186000000	AMR	0.004599	1	235.0	400	0.7141
chr1	186000000	EAS	0.001742	1	320.0	400	0.7141
chr1	186000000	EUR	0.006366	1	230.0	400	0.7141
chr1	186000000	SAS	0.003170	1	272.0	400	0.7141
chr1	187000000	AFR	0.009787	2	249.0	400	0.7209
chr1	187000000	AMR	0.019593	2	233.0	400	0.7209
chr1	187000000	EAS	0.014837	2	223.0	400	0.7209
chr1	187000000	EUR	0.019305	2	218.5	400	0.7209
chr1	187000000	SAS	0.015138	2	212.0	400	0.7209
chr1	188000000	AFR	0.006579	1	232.0	400	0.6495
chr1	188000000	AMR	0.010376	1	201.0	400	0.6495
chr1	188000000	EAS	0.014624	1	173.0	400	0.6495
chr1	188000000	EUR	0.012682	1	208.0	400	0.6495
chr1	188000000	SAS	0.015451	1	153.0	400	0.6495
chr1	189000000	AFR	0.000476	1	364.0	400	0.4482
chr1	189000000	AMR	0.004737	1	267.0	400	0.4482
chr1	189000000	EAS	0.002356	1	307.0	400	0.4482
chr1	189000000	EUR	0.002820	1	295.0	400	0.4482
chr1	189000000	SAS	0.001767	1	313.0	400	0.4482
chr1	191000000	AFR	0.005038	2	267.0	400	0.5319
chr1	191000000	AMR	0.006736	2	237.0	400	0.5319
chr1	191000000	EAS	0.005652	2	264.5	400	0.5319
chr1	191000000	EUR	0.007137	2	231.5	400	0.5319
chr1	191000000	SAS	0.004135	2	268.5	400	0.5319
chr1	192000000	AFR	0.008033	1	251.0	400	0.6596
chr1	192000000	AMR	0.008759	1	202.0	400	0.6596
chr1	192000000	EAS	0.010050	1	219.0	400	0.6596
chr1	192000000	EUR	0.007419	1	208.0	400	0.6596
chr1	192000000	SAS	0.007231	1	223.0	400	0.6596
chr1	193000000	AFR	0.002782	1	299.0	400	0.6772
chr1	193000000	AMR	0.013183	1	237.0	400	0.6772
chr1	193000000	EAS	0.010840	1	236.0	400	0.6772
chr1	193000000	EUR	0.010702	1	227.0	400	0.6772
chr1	193000000	SAS	0.013584	1	216.0	400	0.6772
chr1	194000000	AFR	0.003058	1	281.0	400	0.5576
chr1	194000000	AMR	0.014236	1	182.0	400	0.5576
chr1	194000000	EAS	0.033596	1	169.0	400	0.5576
chr1	194000000	EUR	0.016842	1	194.0	400	0.5576
chr1	194000000	SAS	0.006378	1	230.0	400	0.5576
chr1	195000000	AFR	0.000852	1	340.0	400	0.5194
chr1	195000000	AMR	0.001767	1	315.0	400	0.5194
chr1	195000000	EAS	0.003822	1	284.0	400	0.5194
chr1	195000000	EUR	0.003008	1	284.0	400	0.5194
chr1	195000000	SAS	0.001554	1	321.0	400	0.5194
chr1	196000000	AFR	0.006942	1	230.0	400	0.5486
chr1	196000000	AMR	0.021278	1	183.0	400	0.5486
chr1	196000000	EAS	0.014862	1	188.0	400	0.5486
chr1	196000000	EUR	0.059499	1	119.0	400	0.5486
chr1	196000000	SAS	0.016817	1	171.0	400	0.5486
chr1	197000000	AFR	0.003847	1	261.0	400	0.4800
chr1	197000000	AMR	0.010815	1	228.0	400	0.4800
chr1	197000000	EAS	0.012957	1	182.0	400	0.4800
chr1	197000000	EUR	0.003258	1	257.0	400	0.4800
chr1	197000000	SAS	0.004023	1	271.0	400	0.4800
chr1	198000000	AFR	0.007024	2	235.5	400	0.5548
chr1	198000000	AMR	0.012719	2	218.0	400	0.5548
chr1	198000000	EAS	0.014192	2	201.5	400	0.5548
chr1	198000000	EUR	0.009674	2	211.0	400	0.5548
chr1	198000000	SAS	0.006767	2	227.5	400	0.5548
chr1	199000000	AFR	0.007331	1	220.0	400	0.7506
chr1	199000000	AMR	0.009286	1	233.0	400	0.7506
chr1	199000000	EAS	0.009799	1	190.0	400	0.7506
chr1	199000000	EUR	0.008396	1	208.0	400	0.7506
chr1	199000000	SAS	0.006692	1	214.0	400	0.7506
chr1	200000000	AFR	0.008367	3	247.3	400	1.4170
chr1	200000000	AMR	0.020000	3	195.7	400	1.4170
chr1	200000000	EAS	0.012949	3	235.3	400	1.4170
chr1	200000000	EUR	0.027256	3	200.7	400	1.4170
chr1	200000000	SAS	0.017222	3	214.7	400	1.4170
chr1	201000000	AFR	0.001913	3	329.3	400	1.6240
chr1	201000000	AMR	0.006103	3	253.3	400	1.6240
chr1	201000000	EAS	0.003229	3	287.7	400	1.6240
chr1	201000000	EUR	0.007343	3	249.7	400	1.6240
chr1	201000000	SAS	0.005309	3	260.0	400	1.6240
chr1	202000000	AFR	0.042660	4	181.2	400	2.1244
chr1	202000000	AMR	0.041018	4	138.8	400	2.1244
chr1	202000000	EAS	0.052751	4	149.5	400	2.1244
chr1	202000000	EUR	0.030241	4	145.2	400	2.1244
chr1	202000000	SAS	0.040482	4	147.8	400	2.1244
chr1	203000000	AFR	0.003600	4	286.2	400	1.8719
chr1	203000000	AMR	0.012870	4	214.8	400	1.8719
chr1	203000000	EAS	0.004364	4	283.0	400	1.8719
chr1	203000000	EUR	0.005664	4	246.2	400	1.8719
chr1	203000000	SAS	0.006256	4	254.2	400	1.8719
chr1	204000000	AFR	0.003697	4	274.0	400	2.1233
chr1	204000000	AMR	0.027979	4	166.8	400	2.1233
chr1	204000000	EAS	0.017008	4	183.5	400	2.1233
chr1	204000000	EUR	0.020896	4	176.0	400	2.1233
chr1	204000000	SAS	0.016745	4	194.8	400	2.1233
chr1	205000000	AFR	0.005896	4	271.8	400	1.6817
chr1	205000000	AMR	0.023568	4	210.5	400	1.6817
chr1	205000000	EAS	0.034593	4	193.2	400	1.6817
chr1	205000000	EUR	0.017415	4	201.5	400	1.6817
chr1	205000000	SAS	0.015630	4	218.5	400	1.6817
chr1	206000000	AFR	0.003534	2	284.0	400	1.3694
chr1	206000000	AMR	0.005081	2	253.0	400	1.3694
chr1	206000000	EAS	0.006278	2	258.0	400	1.3694
chr1	206000000	EUR	0.006385	2	260.0	400	1.3694
chr1	206000000	SAS	0.008001	2	253.0	400	1.3694
chr1	207000000	AFR	0.006178	3	235.3	400	1.3972
chr1	207000000	AMR	0.021909	3	162.0	400	1.3972
chr1	207000000	EAS	0.030923	3	172.3	400	1.3972
chr1	207000000	EUR	0.021938	3	150.0	400	1.3972
chr1	207000000	SAS	0.014624	3	171.3	400	1.3972
chr1	208000000	AFR	0.001746	3	322.0	400	1.4707
chr1	208000000	AMR	0.007143	3	240.0	400	1.4707
chr1	208000000	EAS	0.004720	3	265.3	400	1.4707
chr1	208000000	EUR	0.005973	3	248.3	400	1.4707
chr1	208000000	SAS	0.005029	3	256.7	400	1.4707
chr1	209000000	AFR	0.018074	3	211.3	400	1.5639
chr1	209000000	AMR	0.035351	3	160.7	400	1.5639
chr1	209000000	EAS	0.045514	3	183.0	400	1.5639
chr1	209000000	EUR	0.030911	3	157.0	400	1.5639
chr1	209000000	SAS	0.016688	3	201.7	400	1.5639
chr1	210000000	AFR	0.003559	2	288.0	400	1.0525
chr1	210000000	AMR	0.006472	2	240.5	400	1.0525
chr1	210000000	EAS	0.003070	2	286.5	400	1.0525
chr1	210000000	EUR	0.006090	2	230.0	400	1.0525
chr1	210000000	SAS	0.003346	2	265.5	400	1.0525
chr1	211000000	AFR	0.006529	2	245.5	400	0.8884
chr1	211000000	AMR	0.015207	2	175.5	400	0.8884
chr1	211000000	EAS	0.026711	2	174.0	400	0.8884
chr1	211000000	EUR	0.015338	2	192.0	400	0.8884
chr1	211000000	SAS	0.012168	2	191.5	400	0.8884
chr1	212000000	AFR	0.010495	2	211.5	400	0.9712
chr1	212000000	AMR	0.041617	2	154.5	400	0.9712
chr1	212000000	EAS	0.016842	2	185.0	400	0.9712
chr1	212000000	EUR	0.028164	2	157.5	400	0.9712
